Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Negative,Positive,Word,Number of Records
negative,,,,,,,,, negative,,odor,1
negative,,,,,,,,, negative,,offhand,1
negative,,,,,,,,, negative,,offing,1
negative,,,,,,,,, negative,,oligarchy,1
negative,,,,,,,,, negative,,omit,1
negative,,,,,,,,, negative,,onus,1
negative,,,,,,,,, negative,,opaque,1
negative,,,,,,,,, negative,,operatic,1
negative,,,,,,,,, negative,,opiate,1
negative,,,,,,,,, negative,,oppose,1
negative,,,,,,,,, negative,,ostensibly,1
negative,,,,,,,,, negative,,outlandish,1
negative,,,,,,,,, negative,,outlaw,1
negative,,,,,,,,, negative,,overburden,1
negative,,,,,,,,, negative,,overcast,1
negative,,,,,,,,, negative,,overdo,1
negative,,,,,,,,, negative,,overdose,1
negative,,,,,,,,, negative,,overestimated,1
negative,,,,,,,,, negative,,overflow,1
negative,,,,,,,,, negative,,overgrown,1
negative,,,,,,,,, negative,,overpaid,1
negative,,,,,,,,, negative,,overpower,1
negative,,,,,,,,, negative,,oversight,1
negative,,,,,,,,, negative,,overturn,1
negative,,,,,,,,, negative,,overwhelm,1
negative,,,,,,,,, negative,,oxidation,1
negative,,,,,,,,, negative,,pains,1
negative,,,,,,,,, negative,,parsimonious,1
negative,,,,,,,,, negative,,partisan,1
negative,,,,,,,,, negative,,passe,1
negative,,,,,,,,, negative,,passive,1
negative,,,,,,,,, negative,,passivity,1
negative,,,,,,,,, negative,,patch,1
negative,,,,,,,,, negative,,patronizing,1
negative,,,,,,,,, negative,,payment,1
negative,,,,,,,,, negative,,peculiarities,1
negative,,,,,,,,, negative,,pedestrian,1
negative,,,,,,,,, negative,,perishable,1
negative,,,,,,,,, negative,,perpetuation,1
negative,,,,,,,,, negative,,perplexed,1
negative,,,,,,,,, negative,,pertussis,1
negative,,,,,,,,, negative,,pet,1
negative,,,,,,,,, negative,,petty,1
negative,,,,,,,,, negative,,pickle,1
negative,,,,,,,,, negative,,pigeon,1
negative,,,,,,,,, negative,,pimp,1
negative,,,,,,,,, negative,,piracy,1
negative,,,,,,,,, negative,,pistol,1
negative,,,,,,,,, negative,,plaintiff,1
negative,,,,,,,,, negative,,plated,1
negative,,,,,,,,, negative,,player,1
negative,,,,,,,,, negative,,plodding,1
negative,,,,,,,,, negative,,pomp,1
negative,,,,,,,,, negative,,ponderous,1
negative,,,,,,,,, negative,,poorly,1
negative,,,,,,,,, negative,,porcupine,1
negative,,,,,,,,, negative,,porno,1
negative,,,,,,,,, negative,,pornographic,1
negative,,,,,,,,, negative,,pose,1
negative,,,,,,,,, negative,,precinct,1
negative,,,,,,,,, negative,,predatory,1
negative,,,,,,,,, negative,,pressure,1
negative,,,,,,,,, negative,,pretend,1
negative,,,,,,,,, negative,,pretended,1
negative,,,,,,,,, negative,,pretense,1
negative,,,,,,,,, negative,,pretensions,1
negative,,,,,,,,, negative,,preventive,1
negative,,,,,,,,, negative,,prickly,1
negative,,,,,,,,, negative,,procrastinate,1
negative,,,,,,,,, negative,,procrastination,1
negative,,,,,,,,, negative,,profusion,1
negative,,,,,,,,, negative,,prohibition,1
negative,,,,,,,,, negative,,promiscuous,1
negative,,,,,,,,, negative,,propaganda,1
negative,,,,,,,,, negative,,prying,1
negative,,,,,,,,, negative,,publicist,1
negative,,,,,,,,, negative,,puffy,1
negative,,,,,,,,, negative,,quell,1
negative,,,,,,,,, negative,,quit,1
negative,,,,,,,,, negative,,quiz,1
negative,,,,,,,,, negative,,rabies,1
negative,,,,,,,,, negative,,racket,1
negative,,,,,,,,, negative,,rambling,1
negative,,,,,,,,, negative,,raucous,1
negative,,,,,,,,, negative,,reactionary,1
negative,,,,,,,,, negative,,rear,1
negative,,,,,,,,, negative,,rebuke,1
negative,,,,,,,,, negative,,rebut,1
negative,,,,,,,,, negative,,redundant,1
negative,,,,,,,,, negative,,refractory,1
negative,,,,,,,,, negative,,refusal,1
negative,,,,,,,,, negative,,refuse,1
negative,,,,,,,,, negative,,regress,1
negative,,,,,,,,, negative,,regression,1
negative,,,,,,,,, negative,,rein,1
negative,,,,,,,,, negative,,rejected,1
negative,,,,,,,,, negative,,relegation,1
negative,,,,,,,,, negative,,relinquish,1
negative,,,,,,,,, negative,,remedial,1
negative,,,,,,,,, negative,,removal,1
negative,,,,,,,,, negative,,rencontre,1
negative,,,,,,,,, negative,,rend,1
negative,,,,,,,,, negative,,renunciation,1
negative,,,,,,,,, negative,,renunciation,1
negative,,,,,,,,, negative,,reprint,1
negative,,,,,,,,, negative,,republic,1
negative,,,,,,,,, negative,,rescind,1
negative,,,,,,,,, negative,,rescission,1
negative,,,,,,,,, negative,,resist,1
negative,,,,,,,,, negative,,restrictive,1
negative,,,,,,,,, negative,,retardation,1
negative,,,,,,,,, negative,,retort,1
negative,,,,,,,,, negative,,retraction,1
negative,,,,,,,,, negative,,retrograde,1
negative,,,,,,,,, negative,,revocation,1
negative,,,,,,,,, negative,,rickety,1
negative,,,,,,,,, negative,,riddled,1
negative,,,,,,,,, negative,,rife,1
negative,,,,,,,,, negative,,rift,1
negative,,,,,,,,, negative,,rigid,1
negative,,,,,,,,, negative,,rigidity,1
negative,,,,,,,,, negative,,rigorous,1
negative,,,,,,,,, negative,,roughness,1
negative,,,,,,,,, negative,,roughness,1
negative,,,,,,,,, negative,,rout,1
negative,,,,,,,,, negative,,rowdy,1
negative,,,,,,,,, negative,,ruffle,1
negative,,,,,,,,, negative,,rugged,1
negative,,,,,,,,, negative,,ruse,1
negative,,,,,,,,, negative,,rust,1
negative,,,,,,,,, negative,,rusty,1
negative,,,,,,,,, negative,,sardonic,1
negative,,,,,,,,, negative,,scab,1
negative,,,,,,,,, negative,,scaly,1
negative,,,,,,,,, negative,,scanty,1
negative,,,,,,,,, negative,,scavenger,1
negative,,,,,,,,, negative,,scheme,1
negative,,,,,,,,, negative,,sciatica,1
negative,,,,,,,,, negative,,scotch,1
negative,,,,,,,,, negative,,scrambling,1
negative,,,,,,,,, negative,,scrutiny,1
negative,,,,,,,,, negative,,sear,1
negative,,,,,,,,, negative,,secession,1
negative,,,,,,,,, negative,,secondhand,1
negative,,,,,,,,, negative,,secretive,1
negative,,,,,,,,, negative,,seduce,1
negative,,,,,,,,, negative,,seduction,1
negative,,,,,,,,, negative,,segregated,1
negative,,,,,,,,, negative,,selfishness,1
negative,,,,,,,,, negative,,servitude,1
negative,,,,,,,,, negative,,sever,1
negative,,,,,,,,, negative,,shambles,1
negative,,,,,,,,, negative,,shark,1
negative,,,,,,,,, negative,,shed,1
negative,,,,,,,,, negative,,shelved,1
negative,,,,,,,,, negative,,shortcoming,1
negative,,,,,,,,, negative,,showy,1
negative,,,,,,,,, negative,,shrunk,1
negative,,,,,,,,, negative,,sissy,1
negative,,,,,,,,, negative,,skeptical,1
negative,,,,,,,,, negative,,sketchy,1
negative,,,,,,,,, negative,,skip,1
negative,,,,,,,,, negative,,slack,1
negative,,,,,,,,, negative,,slag,1
negative,,,,,,,,, negative,,slanderous,1
negative,,,,,,,,, negative,,sleet,1
negative,,,,,,,,, negative,,slink,1
negative,,,,,,,,, negative,,slouch,1
negative,,,,,,,,, negative,,slough,1
negative,,,,,,,,, negative,,slowness,1
negative,,,,,,,,, negative,,small,1
negative,,,,,,,,, negative,,smashed,1
negative,,,,,,,,, negative,,smattering,1
negative,,,,,,,,, negative,,smirk,1
negative,,,,,,,,, negative,,smoker,1
negative,,,,,,,,, negative,,smudge,1
negative,,,,,,,,, negative,,smug,1
negative,,,,,,,,, negative,,smuggling,1
negative,,,,,,,,, negative,,snags,1
negative,,,,,,,,, negative,,snide,1
negative,,,,,,,,, negative,,snob,1
negative,,,,,,,,, negative,,soak,1
negative,,,,,,,,, negative,,spectral,1
negative,,,,,,,,, negative,,spent,1
negative,,,,,,,,, negative,,splinter,1
negative,,,,,,,,, negative,,split,1
negative,,,,,,,,, negative,,spoke,1
negative,,,,,,,,, negative,,sponge,1
negative,,,,,,,,, negative,,spree,1
negative,,,,,,,,, negative,,squatter,1
negative,,,,,,,,, negative,,staggering,1
negative,,,,,,,,, negative,,stale,1
negative,,,,,,,,, negative,,staring,1
negative,,,,,,,,, negative,,starved,1
negative,,,,,,,,, negative,,starving,1
negative,,,,,,,,, negative,,stationary,1
negative,,,,,,,,, negative,,stave,1
negative,,,,,,,,, negative,,stereotype,1
negative,,,,,,,,, negative,,stereotyped,1
negative,,,,,,,,, negative,,sterility,1
negative,,,,,,,,, negative,,stern,1
negative,,,,,,,,, negative,,stiff,1
negative,,,,,,,,, negative,,stiffness,1
negative,,,,,,,,, negative,,stifle,1
negative,,,,,,,,, negative,,stinging,1
negative,,,,,,,,, negative,,stocks,1
negative,,,,,,,,, negative,,stoned,1
negative,,,,,,,,, negative,,stoppage,1
negative,,,,,,,,, negative,,stranded,1
negative,,,,,,,,, negative,,stray,1
negative,,,,,,,,, negative,,stress,1
negative,,,,,,,,, negative,,stripe,1
negative,,,,,,,,, negative,,strut,1
negative,,,,,,,,, negative,,stuffy,1
negative,,,,,,,,, negative,,stumble,1
negative,,,,,,,,, negative,,stunted,1
negative,,,,,,,,, negative,,stupid,1
negative,,,,,,,,, negative,,stupidity,1
negative,,,,,,,,, negative,,stupor,1
negative,,,,,,,,, negative,,subdue,1
negative,,,,,,,,, negative,,subject,1
negative,,,,,,,,, negative,,subjection,1
negative,,,,,,,,, negative,,subpoena,1
negative,,,,,,,,, negative,,subsist,1
negative,,,,,,,,, negative,,subtract,1
negative,,,,,,,,, negative,,succumb,1
negative,,,,,,,,, negative,,suck,1
negative,,,,,,,,, negative,,suffer,1
negative,,,,,,,,, negative,,summons,1
negative,,,,,,,,, negative,,superficial,1
negative,,,,,,,,, negative,,superfluous,1
negative,,,,,,,,, negative,,susceptible,1
negative,,,,,,,,, negative,,swab,1
negative,,,,,,,,, negative,,swollen,1
negative,,,,,,,,, negative,,symptom,1
negative,,,,,,,,, negative,,tangled,1
negative,,,,,,,,, negative,,tardiness,1
negative,,,,,,,,, negative,,tardy,1
negative,,,,,,,,, negative,,tarry,1
negative,,,,,,,,, negative,,tedious,1
negative,,,,,,,,, negative,,tedium,1
negative,,,,,,,,, negative,,temptation,1
negative,,,,,,,,, negative,,tenement,1
negative,,,,,,,,, negative,,tether,1
negative,,,,,,,,, negative,,thirsty,1
negative,,,,,,,,, negative,,thorn,1
negative,,,,,,,,, negative,,tipsy,1
negative,,,,,,,,, negative,,tired,1
negative,,,,,,,,, negative,,tiredness,1
negative,,,,,,,,, negative,,tiresome,1
negative,,,,,,,,, negative,,tit,1
negative,,,,,,,,, negative,,tobacco,1
negative,,,,,,,,, negative,,toils,1
negative,,,,,,,,, negative,,torn,1
negative,,,,,,,,, negative,,torrid,1
negative,,,,,,,,, negative,,tort,1
negative,,,,,,,,, negative,,touched,1
negative,,,,,,,,, negative,,tragic,1
negative,,,,,,,,, negative,,trance,1
negative,,,,,,,,, negative,,transgression,1
negative,,,,,,,,, negative,,trappings,1
negative,,,,,,,,, negative,,traps,1
negative,,,,,,,,, negative,,travail,1
negative,,,,,,,,, negative,,trifle,1
negative,,,,,,,,, negative,,trumpet,1
negative,,,,,,,,, negative,,tumble,1
negative,,,,,,,,, negative,,twitch,1
negative,,,,,,,,, negative,,ulterior,1
negative,,,,,,,,, negative,,unapproved,1
negative,,,,,,,,, negative,,unattached,1
negative,,,,,,,,, negative,,unauthorized,1
negative,,,,,,,,, negative,,unavoidable,1
negative,,,,,,,,, negative,,unaware,1
negative,,,,,,,,, negative,,unbelief,1
negative,,,,,,,,, negative,,unbelievable,1
negative,,,,,,,,, negative,,unborn,1
negative,,,,,,,,, negative,,unchangeable,1
negative,,,,,,,,, negative,,uncomfortable,1
negative,,,,,,,,, negative,,unconscious,1
negative,,,,,,,,, negative,,unconstitutional,1
negative,,,,,,,,, negative,,uncontrolled,1
negative,,,,,,,,, negative,,undermined,1
negative,,,,,,,,, negative,,undersized,1
negative,,,,,,,,, negative,,undo,1
negative,,,,,,,,, negative,,uneven,1
negative,,,,,,,,, negative,,unfinished,1
negative,,,,,,,,, negative,,unfurnished,1
negative,,,,,,,,, negative,,unimpressed,1
negative,,,,,,,,, negative,,unimproved,1
negative,,,,,,,,, negative,,uninformed,1
negative,,,,,,,,, negative,,uninitiated,1
negative,,,,,,,,, negative,,unintelligible,1
negative,,,,,,,,, negative,,unjustified,1
negative,,,,,,,,, negative,,unlicensed,1
negative,,,,,,,,, negative,,unofficial,1
negative,,,,,,,,, negative,,unprepared,1
negative,,,,,,,,, negative,,unproductive,1
negative,,,,,,,,, negative,,unprofitable,1
negative,,,,,,,,, negative,,unprotected,1
negative,,,,,,,,, negative,,unsavory,1
negative,,,,,,,,, negative,,unscrupulous,1
negative,,,,,,,,, negative,,unsophisticated,1
negative,,,,,,,,, negative,,unsuitable,1
negative,,,,,,,,, negative,,unsung,1
negative,,,,,,,,, negative,,unsupported,1
negative,,,,,,,,, negative,,unsustainable,1
negative,,,,,,,,, negative,,untamed,1
negative,,,,,,,,, negative,,untenable,1
negative,,,,,,,,, negative,,untimely,1
negative,,,,,,,,, negative,,untrained,1
negative,,,,,,,,, negative,,untrue,1
negative,,,,,,,,, negative,,unwarranted,1
negative,,,,,,,,, negative,,unwillingness,1
negative,,,,,,,,, negative,,unwise,1
negative,,,,,,,,, negative,,unwitting,1
negative,,,,,,,,, negative,,unyielding,1
negative,,,,,,,,, negative,,uproar,1
negative,,,,,,,,, negative,,urchin,1
negative,,,,,,,,, negative,,useless,1
negative,,,,,,,,, negative,,usury,1
negative,,,,,,,,, negative,,vacancy,1
negative,,,,,,,,, negative,,vague,1
negative,,,,,,,,, negative,,vagueness,1
negative,,,,,,,,, negative,,vanity,1
negative,,,,,,,,, negative,,varicose,1
negative,,,,,,,,, negative,,verbosity,1
negative,,,,,,,,, negative,,vice,1
negative,,,,,,,,, negative,,virus,1
negative,,,,,,,,, negative,,visitation,1
negative,,,,,,,,, negative,,vixen,1
negative,,,,,,,,, negative,,vomiting,1
negative,,,,,,,,, negative,,voodoo,1
negative,,,,,,,,, negative,,warped,1
negative,,,,,,,,, negative,,watery,1
negative,,,,,,,,, negative,,weakened,1
negative,,,,,,,,, negative,,weakness,1
negative,,,,,,,,, negative,,wen,1
negative,,,,,,,,, negative,,whack,1
negative,,,,,,,,, negative,,whisky,1
negative,,,,,,,,, negative,,wildcat,1
negative,,,,,,,,, negative,,wrench,1
negative,,,,,,,,, negative,,wrestling,1
negative,,,,,,,,, negative,,wrong,1
negative,,,,,,,,, negative,,wrought,1
negative,,,,,,,,, negative,,wry,1
negative,,,,,,,,, negative,,yawn,1
negative,,,,,,,,, negative,,yawning,1
negative,,,,,,,,, negative,,yellows,1
negative,,,,,,,,, negative,,zip,1
sadness,,,,,,,,, negative,,irregularity,1
negative,,,,,,,, trust, negative,,bureaucracy,1
negative,,,,,,,, trust, negative,,crisp,1
negative,,,,,,,, trust, negative,,deceiving,1
negative,,,,,,,, trust, negative,,fabrication,1
negative,,,,,,,, trust, negative,,nun,1
negative,,,,,,,, trust, negative,,oblige,1
negative,,,,,,,, trust, negative,,pawn,1
negative,,,,,,,, trust, negative,,privy,1
negative,,,,,,,, trust, negative,,serene,1
negative,,,,,,,, trust, negative,,servant,1
negative,,,,,,,, trust, negative,,serve,1
negative,,,,,,,, trust, negative,,stark,1
negative,,,,,,,, trust, negative,,unreliable,1
negative,,,,,,,, trust, negative,,wear,1
trust,,,,,,,, trust, negative,,bureaucracy,1
trust,,,,,,,, trust, negative,,crisp,1
trust,,,,,,,, trust, negative,,deceiving,1
trust,,,,,,,, trust, negative,,fabrication,1
trust,,,,,,,, trust, negative,,nun,1
trust,,,,,,,, trust, negative,,oblige,1
trust,,,,,,,, trust, negative,,pawn,1
trust,,,,,,,, trust, negative,,privy,1
trust,,,,,,,, trust, negative,,serene,1
trust,,,,,,,, trust, negative,,servant,1
trust,,,,,,,, trust, negative,,serve,1
trust,,,,,,,, trust, negative,,stark,1
trust,,,,,,,, trust, negative,,unreliable,1
trust,,,,,,,, trust, negative,,wear,1
negative,,,,,,, surprise,, negative,,bizarre,1
negative,,,,,,, surprise,, negative,,divergent,1
negative,,,,,,, surprise,, negative,,elusive,1
negative,,,,,,, surprise,, negative,,erratic,1
negative,,,,,,, surprise,, negative,,hermaphrodite,1
negative,,,,,,, surprise,, negative,,horde,1
negative,,,,,,, surprise,, negative,,illusion,1
negative,,,,,,, surprise,, negative,,inexplicable,1
negative,,,,,,, surprise,, negative,,mimicry,1
negative,,,,,,, surprise,, negative,,nab,1
negative,,,,,,, surprise,, negative,,nullify,1
negative,,,,,,, surprise,, negative,,pang,1
negative,,,,,,, surprise,, negative,,pop,1
negative,,,,,,, surprise,, negative,,postponement,1
negative,,,,,,, surprise,, negative,,prank,1
negative,,,,,,, surprise,, negative,,quicksilver,1
negative,,,,,,, surprise,, negative,,scrimmage,1
negative,,,,,,, surprise,, negative,,slip,1
negative,,,,,,, surprise,, negative,,snag,1
negative,,,,,,, surprise,, negative,,somatic,1
negative,,,,,,, surprise,, negative,,thwart,1
negative,,,,,,, surprise,, negative,,trick,1
negative,,,,,,, surprise,, negative,,unintentionally,1
negative,,,,,,, surprise,, negative,,unpredictable,1
negative,,,,,,, surprise,, negative,,wild,1
surprise,,,,,,, surprise,, negative,,bizarre,1
surprise,,,,,,, surprise,, negative,,divergent,1
surprise,,,,,,, surprise,, negative,,elusive,1
surprise,,,,,,, surprise,, negative,,erratic,1
surprise,,,,,,, surprise,, negative,,hermaphrodite,1
surprise,,,,,,, surprise,, negative,,horde,1
surprise,,,,,,, surprise,, negative,,illusion,1
surprise,,,,,,, surprise,, negative,,inexplicable,1
surprise,,,,,,, surprise,, negative,,mimicry,1
surprise,,,,,,, surprise,, negative,,nab,1
surprise,,,,,,, surprise,, negative,,nullify,1
surprise,,,,,,, surprise,, negative,,pang,1
surprise,,,,,,, surprise,, negative,,pop,1
surprise,,,,,,, surprise,, negative,,postponement,1
surprise,,,,,,, surprise,, negative,,prank,1
surprise,,,,,,, surprise,, negative,,quicksilver,1
surprise,,,,,,, surprise,, negative,,scrimmage,1
surprise,,,,,,, surprise,, negative,,slip,1
surprise,,,,,,, surprise,, negative,,snag,1
surprise,,,,,,, surprise,, negative,,somatic,1
surprise,,,,,,, surprise,, negative,,thwart,1
surprise,,,,,,, surprise,, negative,,trick,1
surprise,,,,,,, surprise,, negative,,unintentionally,1
surprise,,,,,,, surprise,, negative,,unpredictable,1
surprise,,,,,,, surprise,, negative,,wild,1
anger,,,,,, sadness,,, negative,,tough,1
fear,,,,,, sadness,,, negative,,tough,1
negative,,,,,, sadness,,, negative,,abortive,1
negative,,,,,, sadness,,, negative,,abscess,1
negative,,,,,, sadness,,, negative,,absent,1
negative,,,,,, sadness,,, negative,,absentee,1
negative,,,,,, sadness,,, negative,,abysmal,1
negative,,,,,, sadness,,, negative,,ache,1
negative,,,,,, sadness,,, negative,,aching,1
negative,,,,,, sadness,,, negative,,ail,1
negative,,,,,, sadness,,, negative,,alienated,1
negative,,,,,, sadness,,, negative,,annulment,1
negative,,,,,, sadness,,, negative,,apathetic,1
negative,,,,,, sadness,,, negative,,apathy,1
negative,,,,,, sadness,,, negative,,arid,1
negative,,,,,, sadness,,, negative,,ashes,1
negative,,,,,, sadness,,, negative,,attenuation,1
negative,,,,,, sadness,,, negative,,backwater,1
negative,,,,,, sadness,,, negative,,badly,1
negative,,,,,, sadness,,, negative,,barren,1
negative,,,,,, sadness,,, negative,,beg,1
negative,,,,,, sadness,,, negative,,beggar,1
negative,,,,,, sadness,,, negative,,bereaved,1
negative,,,,,, sadness,,, negative,,bereavement,1
negative,,,,,, sadness,,, negative,,black,1
negative,,,,,, sadness,,, negative,,bleak,1
negative,,,,,, sadness,,, negative,,blindly,1
negative,,,,,, sadness,,, negative,,blindness,1
negative,,,,,, sadness,,, negative,,boredom,1
negative,,,,,, sadness,,, negative,,bottom,1
negative,,,,,, sadness,,, negative,,breakup,1
negative,,,,,, sadness,,, negative,,cage,1
negative,,,,,, sadness,,, negative,,cancel,1
negative,,,,,, sadness,,, negative,,captivity,1
negative,,,,,, sadness,,, negative,,chronic,1
negative,,,,,, sadness,,, negative,,clouded,1
negative,,,,,, sadness,,, negative,,cocaine,1
negative,,,,,, sadness,,, negative,,committal,1
negative,,,,,, sadness,,, negative,,conceal,1
negative,,,,,, sadness,,, negative,,crippled,1
negative,,,,,, sadness,,, negative,,crumbling,1
negative,,,,,, sadness,,, negative,,cry,1
negative,,,,,, sadness,,, negative,,crying,1
negative,,,,,, sadness,,, negative,,cumbersome,1
negative,,,,,, sadness,,, negative,,cytomegalovirus,1
negative,,,,,, sadness,,, negative,,damages,1
negative,,,,,, sadness,,, negative,,debt,1
negative,,,,,, sadness,,, negative,,deceased,1
negative,,,,,, sadness,,, negative,,defeated,1
negative,,,,,, sadness,,, negative,,defunct,1
negative,,,,,, sadness,,, negative,,delirious,1
